Variable:,tasmax
,Seychelles,Aldabra,Alphonse,"Anse Aux Pins","Anse Boileau","Anse Etoile","Anse Royale",Aride,Assumption,Astove,"Au Cap","Baie Lazare","Beau Vallon","Bel Air",Belombre,Bijoutier,Bird,Cascade,"Cerf Island",Conception,Cosmoledo,Cousin,Cousine,Curieuse,Darros,Denis,Desnoeufs,Desroches,"English River",Farquhar,Felicite,Fregate,Glacis,"Grand Anse Mahe","Grande Soeur","Ile du Sud","La Digue","Les Mamelles",Marie-Louise,"Mont Buxton","Mont Fleuri","North Island","Petite Soeur",Plaisance,Platte,"Pointe Larue",Poivre,"Port Glaud",Praslin,Providence,Remire,"Roche Caiman",Silhouette,"St Louis","St. Francois","St. Joseph Atoll","St. Pierre","Ste Anne",Takamaka,Therese,Coetivy
2068,29.70,28.74,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86
2069,29.84,28.87,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02,30.02
2070,29.65,28.69,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82
2071,29.81,28.75,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04
2072,29.77,28.78,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96
2073,29.91,28.90,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10,30.10
2074,29.83,28.85,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01
2075,29.80,28.76,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98
2076,29.83,28.78,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05
2077,30.03,29.03,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25
2078,29.87,28.91,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07,30.07
2079,29.88,28.93,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06
2080,30.08,29.07,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29,30.29
2081,30.05,29.03,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25
2082,29.90,28.91,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08,30.08
2083,30.00,28.93,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27
2084,30.04,28.98,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26
2085,29.95,29.00,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13
2086,30.01,28.97,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21
2087,30.03,29.02,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21,30.21
2088,29.96,29.02,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15
2089,30.04,29.01,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26
2090,30.01,29.02,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23
2091,30.02,28.95,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25
2092,30.04,29.03,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23
2093,30.10,29.03,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36
2094,29.99,28.99,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22,30.22
2095,30.17,29.10,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39
2096,30.01,29.04,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20
2097,30.08,29.11,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26
2098,30.08,29.08,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27
2099,30.07,29.04,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28,30.28
2100,30.19,29.22,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38
